xp,yp,gpz,vor,up,vp,sp,active,chi
-0.3,-0.98,4.21655e-07,0.000263534,1.11108,-0.304523,0.04,1,0
-0.26,-0.98,7.92051e-07,0.000495032,1.12737,-0.302739,0.04,1,0
-0.22,-0.98,1.30319e-06,0.000814496,1.14347,-0.299518,0.04,1,0
1.41,-0.79,0.00100613,2.51533,1.27038,0.225244,0.02,1,0
1.43,-0.79,0.000972448,2.43112,1.27162,0.237127,0.02,1,0
1.45,-0.79,0.000937713,2.34428,1.27247,0.248795,0.02,1,0
1.47,-0.79,0.000902016,2.25504,1.27292,0.260223,0.02,1,0
1.41,-0.77,0.00113258,2.83144,1.22907,0.223108,0.02,1,0
1.43,-0.77,0.00110062,2.75154,1.23175,0.235342,0.02,1,0
1.45,-0.77,0.00106721,2.66804,1.23409,0.247386,0.02,1,0
1.47,-0.77,0.00103243,2.58107,1.23606,0.259213,0.02,1,0
1.41,-0.75,0.00123449,3.08621,1.18237,0.219597,0.02,1,0
1.43,-0.75,0.00120672,3.01679,1.18638,0.232134,0.02,1,0
1.45,-0.75,0.0011771,2.94274,1.1901,0.244506,0.02,1,0
1.47,-0.75,0.00114564,2.8641,1.19352,0.256691,0.02,1,0
1.41,-0.73,0.00130586,3.26466,1.13159,0.214904,0.02,1,0
1.43,-0.73,0.00128449,3.21122,1.13669,0.227673,0.02,1,0
1.45,-0.73,0.0012609,3.15225,1.14158,0.240306,0.02,1,0
1.47,-0.73,0.00123506,3.08765,1.14625,0.252781,0.02,1,0
1.65,-0.79,0.000558951,1.39738,1.25575,0.348227,0.02,1,0
1.67,-0.79,0.000521294,1.30324,1.25127,0.355932,0.02,1,0
1.69,-0.79,0.000484343,1.21086,1.24629,0.363165,0.02,1,0
1.71,-0.79,0.000448235,1.12059,1.24091,0.369925,0.02,1,0
1.65,-0.77,0.000676585,1.69146,1.23307,0.351699,0.02,1,0
1.67,-0.77,0.000635333,1.58833,1.23009,0.359942,0.02,1,0
1.69,-0.77,0.000594447,1.48612,1.22655,0.367684,0.02,1,0
1.71,-0.77,0.000554195,1.38549,1.22249,0.374876,0.02,1,0
1.65,-0.75,0.000795342,1.98836,1.20504,0.35359,0.02,1,0
1.67,-0.75,0.000751921,1.8798,1.20369,0.362407,0.02,1,0
1.69,-0.75,0.000708375,1.77094,1.20174,0.370719,0.02,1,0
1.71,-0.75,0.000664944,1.66236,1.19919,0.37849,0.02,1,0
1.65,-0.73,0.000910007,2.27502,1.17176,0.353802,0.02,1,0
1.67,-0.73,0.000866201,2.1655,1.1721,0.363213,0.02,1,0
1.69,-0.73,0.000821647,2.05412,1.17184,0.372134,0.02,1,0
1.71,-0.73,0.000776614,1.94154,1.17095,0.380527,0.02,1,0
0.14,-1.1,4.61081e-06,0.00288175,1.22726,-0.202843,0.04,1,0
0.18,-1.1,4.92649e-06,0.00307906,1.2349,-0.195006,0.04,1,0
0.22,-1.1,4.49707e-06,0.00281067,1.2421,-0.187111,0.04,1,0
0.26,-1.1,2.92179e-06,0.00182612,1.24893,-0.1792,0.04,1,0
0.14,-1.06,2.74836e-06,0.00171772,1.23523,-0.210782,0.04,1,0
0.18,-1.06,-2.99904e-08,-1.8744e-05,1.24295,-0.202443,0.04,1,0
0.22,-1.06,-4.84516e-06,-0.00302823,1.2502,-0.194135,0.04,1,0
0.26,-1.06,-1.2153e-05,-0.0075956,1.25709,-0.185904,0.04,1,0
0.14,-1.02,-1.05638e-05,-0.0066024,1.24395,-0.218823,0.04,1,0
0.18,-1.02,-2.0565e-05,-0.0128531,1.25178,-0.209956,0.04,1,0
0.22,-1.02,-3.39818e-05,-0.0212386,1.25914,-0.201241,0.04,1,0
0.26,-1.02,-5.04735e-05,-0.0315459,1.26618,-0.192731,0.04,1,0
0.14,-0.98,-4.60031e-05,-0.0287519,1.25388,-0.227022,0.04,1,0
0.18,-0.98,-6.67192e-05,-0.0416995,1.26191,-0.217614,0.04,1,0
0.22,-0.98,-9.03929e-05,-0.0564956,1.26947,-0.208512,0.04,1,0
0.26,-0.98,-0.00011404,-0.0712748,1.27672,-0.199765,0.04,1,0
1.33,0.25,-0.00152662,-3.81656,-0.312713,-0.0689779,0.02,1,0
1.35,0.25,-0.00151528,-3.7882,-0.30569,-0.0769145,0.02,1,0
1.37,0.25,-0.00150427,-3.76069,-0.298232,-0.0843446,0.02,1,0
1.39,0.25,-0.00149376,-3.73439,-0.290383,-0.0913069,0.02,1,0
1.33,0.27,-0.00154688,-3.86721,-0.244312,-0.075734,0.02,1,0
1.35,0.27,-0.00153255,-3.83138,-0.237385,-0.0841186,0.02,1,0
1.37,0.27,-0.00151859,-3.79646,-0.23004,-0.0919528,0.02,1,0
1.39,0.27,-0.00150518,-3.76294,-0.222322,-0.0992773,0.02,1,0
1.33,0.29,-0.00156609,-3.91522,-0.175385,-0.0823527,0.02,1,0
1.35,0.29,-0.00154877,-3.87192,-0.168658,-0.0911649,0.02,1,0
1.37,0.29,-0.00153179,-3.82947,-0.161535,-0.0993854,0.02,1,0
1.39,0.29,-0.0015154,-3.78849,-0.154054,-0.107056,0.02,1,0
1.33,0.31,-0.0015837,-3.95926,-0.105974,-0.088729,0.02,1,0
1.35,0.31,-0.00156353,-3.90881,-0.0995541,-0.0979458,0.02,1,0
1.37,0.31,-0.00154364,-3.8591,-0.0927603,-0.106533,0.02,1,0
1.39,0.31,-0.00152434,-3.81085,-0.0856269,-0.114535,0.02,1,0
1.32,2,1.11956e-05,0.000437329,1.14689,-0.0468135,0.16,1,0
1.48,2,1.6029e-05,0.000626133,1.13776,-0.0635841,0.16,1,0
1.64,2,2.01293e-05,0.000786299,1.12604,-0.0781899,0.16,1,0
1.8,2,2.30647e-05,0.000900967,1.11232,-0.0901401,0.16,1,0
1.32,2.16,5.23836e-06,0.000204623,1.1306,-0.0398434,0.16,1,0
1.48,2.16,8.63619e-06,0.000337351,1.12311,-0.0540651,0.16,1,0
1.64,2.16,1.17157e-05,0.000457643,1.11353,-0.0665809,0.16,1,0
1.8,2.16,1.40879e-05,0.000550307,1.10232,-0.0770179,0.16,1,0
1.32,2.32,1.31819e-06,5.14917e-05,1.1168,-0.0340879,0.16,1,0
1.48,2.32,2.74043e-06,0.000107048,1.11062,-0.0462505,0.16,1,0
1.64,2.32,4.19064e-06,0.000163697,1.10273,-0.057058,0.16,1,0
1.8,2.32,5.56692e-06,0.000217458,1.09348,-0.0662204,0.16,1,0
1.32,2.48,0,0,1.105,-0.0293174,0.16,0,0
1.48,2.48,0,0,1.09988,-0.0397949,0.16,0,0
1.64,2.48,0,0,1.09334,-0.0491882,0.16,0,0
1.8,2.48,9.76027e-07,3.81261e-05,1.08565,-0.0572661,0.16,1,0
-0.66,-0.94,0,0,0.976433,-0.276233,0.04,0,0
-0.62,-0.94,0,0,0.987676,-0.285056,0.04,0,0
-0.58,-0.94,0,0,1.00003,-0.293321,0.04,0,0
-0.54,-0.94,0,0,1.01347,-0.300864,0.04,0,0
-0.66,-0.9,0,0,0.966806,-0.28712,0.04,0,0
-0.62,-0.9,0,0,0.978521,-0.297133,0.04,0,0
-0.58,-0.9,0,0,0.991518,-0.306591,0.04,0,0
-0.54,-0.9,-3.90722e-08,-2.44201e-05,1.00579,-0.315302,0.04,1,0
-0.66,-0.86,0,0,0.955917,-0.298382,0.04,0,0
-0.62,-0.86,0,0,0.96808,-0.309761,0.04,0,0
-0.58,-0.86,-4.1069e-08,-2.56681e-05,0.981725,-0.320607,0.04,1,0
-0.54,-0.86,-6.60066e-08,-4.12542e-05,0.996868,-0.330693,0.04,1,0
-0.66,-0.82,0,0,0.94359,-0.30997,0.04,0,0
-0.62,-0.82,0,0,0.956152,-0.322919,0.04,0,0
-0.58,-0.82,-4.39254e-08,-2.74534e-05,0.970428,-0.335381,0.04,1,0
-0.54,-0.82,0,0,0.986461,-0.347091,0.04,0,0
1.96,2,2.44544e-05,0.000955251,1.09732,-0.0991463,0.16,1,0
2.12,2,2.39841e-05,0.00093688,1.08176,-0.10514,0.16,1,0
2.28,2,2.17001e-05,0.000847661,1.06632,-0.108258,0.16,1,0
2.44,2,1.80128e-05,0.000703624,1.05159,-0.108796,0.16,1,0
1.96,2.16,1.53875e-05,0.000601073,1.08998,-0.0851443,0.16,1,0
2.12,2.16,1.53639e-05,0.000600154,1.07708,-0.0908849,0.16,1,0
2.28,2.16,1.40054e-05,0.000547086,1.06414,-0.0943107,0.16,1,0
2.44,2.16,1.15504e-05,0.000451188,1.05161,-0.0956142,0.16,1,0
1.96,2.32,6.49787e-06,0.000253823,1.08326,-0.0735495,0.16,1,0
2.12,2.32,6.70501e-06,0.000261914,1.07249,-0.0789696,0.16,1,0
2.28,2.32,6.17685e-06,0.000241283,1.06158,-0.0825125,0.16,1,0
2.44,2.32,4.9627e-06,0.000193855,1.05089,-0.0843018,0.16,1,0
1.96,2.48,1.45668e-06,5.69014e-05,1.07713,-0.0638787,0.16,1,0
2.12,2.48,1.62451e-06,6.34574e-05,1.06808,-0.0689486,0.16,1,0
2.28,2.48,1.50797e-06,5.89052e-05,1.05883,-0.0724854,0.16,1,0
2.44,2.48,1.05852e-06,4.13486e-05,1.04967,-0.0745672,0.16,1,0
-0.5,-0.94,0,0,1.02797,-0.307511,0.04,0,0
-0.46,-0.94,0,0,1.04343,-0.313089,0.04,0,0
-0.42,-0.94,8.41057e-08,5.25661e-05,1.05975,-0.31743,0.04,1,0
-0.38,-0.94,2.96515e-07,0.000185322,1.07677,-0.320378,0.04,1,0
-0.5,-0.9,-2.4447e-08,-1.52794e-05,1.02131,-0.323057,0.04,1,0
-0.46,-0.9,9.98265e-08,6.23916e-05,1.03799,-0.329644,0.04,1,0
-0.42,-0.9,4.01107e-07,0.000250692,1.0557,-0.334852,0.04,1,0
-0.38,-0.9,8.64064e-07,0.00054004,1.07427,-0.338481,0.04,1,0
-0.5,-0.86,5.74201e-08,3.58876e-05,1.01348,-0.33977,0.04,1,0
-0.46,-0.86,4.50265e-07,0.000281416,1.03149,-0.347575,0.04,1,0
-0.42,-0.86,1.06575e-06,0.000666093,1.05076,-0.353843,0.04,1,0
-0.38,-0.86,1.63817e-06,0.00102386,1.07111,-0.358326,0.04,1,0
-0.5,-0.82,4.05225e-07,0.000253265,1.00425,-0.357748,0.04,1,0
-0.46,-0.82,1.17787e-06,0.00073617,1.02371,-0.36703,0.04,1,0
-0.42,-0.82,1.90409e-06,0.00119006,1.04473,-0.37461,0.04,1,0
-0.38,-0.82,1.88477e-06,0.00117798,1.0671,-0.380178,0.04,1,0
7.16,-1.12,0,0,0.980566,0.00740883,0.32,0,0
7.48,-1.12,0,0,0.982277,0.00638802,0.32,0,0
7.8,-1.12,0,0,0.98378,0.00554591,0.32,0,0
8.12,-1.12,0,0,0.985106,0.00484514,0.32,0,0
7.16,-0.8,0,0,0.97957,0.00547652,0.32,0,0
7.48,-0.8,0,0,0.981463,0.00470331,0.32,0,0
7.8,-0.8,0,0,0.983108,0.00407079,0.32,0,0
8.12,-0.8,0,0,0.984545,0.00354743,0.32,0,0
7.16,-0.48,0,0,0.978869,0.00336224,0.32,0,0
7.48,-0.48,0,0,0.980896,0.00288003,0.32,0,0
7.8,-0.48,0,0,0.982642,0.00248788,0.32,0,0
8.12,-0.48,0,0,0.984158,0.00216445,0.32,0,0
7.16,-0.16,0,0,0.97851,0.00112852,0.32,0,0
7.48,-0.16,0,0,0.980606,0.000968416,0.32,0,0
7.8,-0.16,0,0,0.982404,0.0008373,0.32,0,0
8.12,-0.16,0,0,0.983961,0.000728233,0.32,0,0
0.93,0.33,-0.00167231,-4.18077,-0.0567451,0.221799,0.02,1,0
0.95,0.33,-0.00169638,-4.24095,-0.060069,0.202878,0.02,1,0
0.97,0.33,-0.00171679,-4.29197,-0.0630691,0.183957,0.02,1,0
0.99,0.33,-0.00173371,-4.33427,-0.065706,0.165099,0.02,1,0
0.93,0.35,-0.00168593,-4.21483,0.00817921,0.224653,0.02,1,0
0.95,0.35,-0.00171123,-4.27808,0.00603376,0.205488,0.02,1,0
0.97,0.35,-0.00173282,-4.33204,0.0040961,0.18628,0.02,1,0
0.99,0.35,-0.00175083,-4.37707,0.00240912,0.167097,0.02,1,0
0.93,0.37,-0.00168949,-4.22374,0.0733719,0.226262,0.02,1,0
0.95,0.37,-0.00171606,-4.29015,0.0724203,0.206971,0.02,1,0
0.97,0.37,-0.00173883,-4.34708,0.0715612,0.18759,0.02,1,0
0.99,0.37,-0.00175795,-4.39487,0.0708403,0.168191,0.02,1,0
0.93,0.39,-0.00168186,-4.20466,0.13842,0.226612,0.02,1,0
0.95,0.39,-0.00170964,-4.2741,0.138674,0.207311,0.02,1,0
0.97,0.39,-0.00173354,-4.33384,0.138906,0.187871,0.02,1,0
0.99,0.39,-0.00175368,-4.38421,0.139163,0.168368,0.02,1,0
1.01,-0.71,0.00139484,3.48711,0.936857,-0.0458636,0.02,1,0
1.03,-0.71,0.00138683,3.46707,0.945996,-0.0350714,0.02,1,0
1.05,-0.71,0.00138105,3.45263,0.954858,-0.0238111,0.02,1,0
1.07,-0.71,0.00137722,3.44305,0.96343,-0.0121374,0.02,1,0
1.01,-0.69,0.00124887,3.12218,0.881448,-0.0555674,0.02,1,0
1.03,-0.69,0.0012486,3.1215,0.891301,-0.0444187,0.02,1,0
1.05,-0.69,0.00125054,3.12636,0.900704,-0.0327923,0.02,1,0
1.07,-0.69,0.00125435,3.13588,0.909664,-0.020753,0.02,1,0
1.01,-0.67,0.00110248,2.75621,0.8338,-0.0658814,0.02,1,0
1.03,-0.67,0.00111075,2.77689,0.843965,-0.0541948,0.02,1,0
1.05,-0.67,0.00112067,2.80168,0.853512,-0.0420393,0.02,1,0
1.07,-0.67,0.00113192,2.82981,0.862467,-0.0294901,0.02,1,0
1.01,-0.65,0.000987213,2.46803,0.79333,-0.0763805,0.02,1,0
1.03,-0.65,0.00100314,2.50786,0.803388,-0.0639902,0.02,1,0
1.05,-0.65,0.00101974,2.54935,0.812689,-0.0511598,0.02,1,0
1.07,-0.65,0.00103679,2.59197,0.821275,-0.0379726,0.02,1,0
1.25,-0.71,0.00138277,3.45693,1.02903,0.103575,0.02,1,0
1.27,-0.71,0.00138297,3.45743,1.03543,0.116912,0.02,1,0
1.29,-0.71,0.00138219,3.45546,1.04173,0.130246,0.02,1,0
1.31,-0.71,0.00138019,3.45046,1.04796,0.143558,0.02,1,0
1.25,-0.69,0.00132658,3.31645,0.974685,0.0972014,0.02,1,0
1.27,-0.69,0.00133445,3.33612,0.980872,0.11063,0.02,1,0
1.29,-0.69,0.00134147,3.35366,0.986995,0.124028,0.02,1,0
1.31,-0.69,0.00134742,3.36854,0.993087,0.137383,0.02,1,0
1.25,-0.67,0.00125788,3.14469,0.923561,0.0912384,0.02,1,0
1.27,-0.67,0.00127159,3.17898,0.929165,0.104739,0.02,1,0
1.29,-0.67,0.00128467,3.21167,0.934731,0.118167,0.02,1,0
1.31,-0.67,0.00129692,3.2423,0.940304,0.131516,0.02,1,0
1.25,-0.65,0.00119371,2.98427,0.87585,0.0860115,0.02,1,0
1.27,-0.65,0.0012105,3.02624,0.880598,0.0995683,0.02,1,0
1.29,-0.65,0.00122691,3.06727,0.885326,0.112999,0.02,1,0
1.31,-0.65,0.00124282,3.10705,0.89009,0.1263,0.02,1,0
-0.66,-0.78,0,0,0.929623,-0.321808,0.04,0,0
-0.62,-0.78,0,0,0.942504,-0.336557,0.04,0,0
-0.58,-0.78,4.27152e-08,2.6697e-05,0.957365,-0.350901,0.04,1,0
-0.54,-0.78,3.34457e-07,0.000209035,0.974288,-0.364531,0.04,1,0
-0.66,-0.74,0,0,0.913791,-0.333783,0.04,0,0
-0.62,-0.74,4.96775e-08,3.10484e-05,0.926869,-0.350591,0.04,1,0
-0.58,-0.74,2.95136e-07,0.00018446,0.942227,-0.367124,0.04,1,0
-0.54,-0.74,8.92455e-07,0.000557784,0.960003,-0.383026,0.04,1,0
-0.66,-0.7,0,0,0.895851,-0.345733,0.04,0,0
-0.62,-0.7,2.59042e-07,0.000161901,0.908946,-0.364884,0.04,1,0
-0.58,-0.7,7.59367e-07,0.000474604,0.924652,-0.383955,0.04,1,0
-0.54,-0.7,1.48563e-06,0.000928518,0.94319,-0.402549,0.04,1,0
-0.66,-0.66,1.39717e-07,8.73233e-05,0.87554,-0.357434,0.04,1,0
-0.62,-0.66,6.79595e-07,0.000424747,0.888398,-0.379233,0.04,1,0
-0.58,-0.66,1.2996e-06,0.000812248,0.904227,-0.401234,0.04,1,0
-0.54,-0.66,1.51943e-06,0.000949641,0.923356,-0.423014,0.04,1,0
8.44,-1.12,0,0,0.986279,0.0042573,0.32,0,0
8.76,-1.12,0,0,0.987323,0.00376056,0.32,0,0
9.08,-1.12,0,0,0.988253,0.003338,0.32,0,0
9.4,-1.12,0,0,0.989087,0.00297629,0.32,0,0
8.44,-0.8,0,0,0.985808,0.00311029,0.32,0,0
8.76,-0.8,0,0,0.986924,0.00274221,0.32,0,0
9.08,-0.8,0,0,0.987914,0.00243007,0.32,0,0
9.4,-0.8,0,0,0.988796,0.00216361,0.32,0,0
8.44,-0.48,0,0,0.985484,0.00189489,0.32,0,0
8.76,-0.48,0,0,0.98665,0.00166839,0.32,0,0
9.08,-0.48,0,0,0.987681,0.00147678,0.32,0,0
9.4,-0.48,0,0,0.988597,0.00131365,0.32,0,0
8.44,-0.16,0,0,0.985318,0.000636831,0.32,0,0
8.76,-0.16,0,0,0.98651,0.000559977,0.32,0,0
9.08,-0.16,0,0,0.987563,0.000495232,0.32,0,0
9.4,-0.16,0,0,0.988496,0.000440535,0.32,0,0
1.01,0.33,-0.00174727,-4.36819,-0.0679439,0.146366,0.02,1,0
1.03,0.33,-0.00175761,-4.39402,-0.0697513,0.127814,0.02,1,0
1.05,0.33,-0.00176481,-4.41202,-0.0711,0.109499,0.02,1,0
1.07,0.33,-0.00176895,-4.42238,-0.0719659,0.0914748,0.02,1,0
1.01,0.35,-0.0017654,-4.41351,0.00101172,0.148002,0.02,1,0
1.03,0.35,-0.00177664,-4.44159,-6.12333e-05,0.129057,0.02,1,0
1.05,0.35,-0.00178461,-4.46151,-0.000778859,0.110321,0.02,1,0
1.07,0.35,-0.00178937,-4.47343,-0.0011144,0.0918525,0.02,1,0
1.01,0.37,-0.00177353,-4.43382,0.0702989,0.148842,0.02,1,0
1.03,0.37,-0.00178565,-4.46412,0.0699741,0.12961,0.02,1,0
1.05,0.37,-0.00179438,-4.48594,0.069899,0.110557,0.02,1,0
1.07,0.37,-0.00179976,-4.49939,0.0701022,0.0917459,0.02,1,0
1.01,0.39,-0.00177018,-4.42544,0.139488,0.148876,0.02,1,0
1.03,0.39,-0.00178309,-4.45772,0.139921,0.129464,0.02,1,0
1.05,0.39,-0.00179247,-4.48118,0.140495,0.1102,0.02,1,0
1.07,0.39,-0.00179837,-4.49592,0.14124,0.0911503,0.02,1,0
1.33,-0.71,0.00137675,3.44188,1.05412,0.156834,0.02,1,0
1.35,-0.71,0.00137168,3.4292,1.06023,0.170061,0.02,1,0
1.37,-0.71,0.00136477,3.41192,1.06629,0.183226,0.02,1,0
1.39,-0.71,0.00135583,3.38958,1.0723,0.196319,0.02,1,0
1.33,-0.69,0.00135208,3.3802,0.999173,0.150685,0.02,1,0
1.35,-0.69,0.00135523,3.38808,1.00527,0.163926,0.02,1,0
1.37,-0.69,0.00135666,3.39164,1.0114,0.177102,0.02,1,0
1.39,-0.69,0.00135614,3.39035,1.01757,0.190207,0.02,1,0
1.33,-0.67,0.00130815,3.27036,0.945924,0.144782,0.02,1,0
1.35,-0.67,0.00131814,3.29536,0.951625,0.157963,0.02,1,0
1.37,-0.67,0.0013267,3.31674,0.957432,0.171063,0.02,1,0
1.39,-0.67,0.00133358,3.33395,0.963365,0.184084,0.02,1,0
1.33,-0.65,0.00125809,3.14522,0.894945,0.139475,0.02,1,0
1.35,-0.65,0.00127254,3.18135,0.899937,0.15253,0.02,1,0
1.37,-0.65,0.00128599,3.21497,0.905103,0.165474,0.02,1,0
1.39,-0.65,0.00129822,3.24555,0.910475,0.17832,0.02,1,0
-0.5,-0.78,1.10178e-06,0.000688615,0.9933,-0.377087,0.04,1,0
-0.46,-0.78,2.11496e-06,0.00132185,1.01435,-0.388172,0.04,1,0
-0.42,-0.78,2.04671e-06,0.0012792,1.03733,-0.397388,0.04,1,0
-0.38,-0.78,-3.9723e-07,-0.000248269,1.06202,-0.404358,0.04,1,0
-0.5,-0.74,1.9418e-06,0.00121363,0.980277,-0.39787,0.04,1,0
-0.46,-0.74,2.52662e-06,0.00157914,1.00305,-0.411173,0.04,1,0
-0.42,-0.74,-3.7622e-07,-0.000235137,1.02822,-0.422453,0.04,1,0
-0.38,-0.74,-8.68788e-06,-0.00542992,1.05561,-0.43126,0.04,1,0
-0.5,-0.7,2.27861e-06,0.00142413,0.964726,-0.420168,0.04,1,0
-0.46,-0.7,1.26657e-06,0.000791608,0.989342,-0.43623,0.04,1,0
-0.42,-0.7,-7.31137e-06,-0.00456961,1.017,-0.450146,0.04,1,0
-0.38,-0.7,-2.56163e-05,-0.0160102,1.04754,-0.461377,0.04,1,0
-0.5,-0.66,9.94466e-07,0.000621541,0.946085,-0.444013,0.04,1,0
-0.46,-0.66,-2.58708e-06,-0.00161692,0.972634,-0.463543,0.04,1,0
-0.42,-0.66,-1.73656e-05,-0.0108535,1.00309,-0.480868,0.04,1,0
-0.38,-0.66,-4.81107e-05,-0.0300692,1.03732,-0.495281,0.04,1,0
0.69,0.57,-0.000318024,-0.79506,0.381417,0.233214,0.02,1,0
0.71,0.57,-0.00035831,-0.895776,0.408396,0.239483,0.02,1,0
0.73,0.57,-0.000407821,-1.01955,0.434406,0.243172,0.02,1,0
0.75,0.57,-0.000463471,-1.15868,0.459201,0.244386,0.02,1,0
0.69,0.59,-0.000441662,-1.10415,0.408236,0.206568,0.02,1,0
0.71,0.59,-0.000444593,-1.11148,0.433855,0.213347,0.02,1,0
0.73,0.59,-0.000460337,-1.15084,0.459086,0.21788,0.02,1,0
0.75,0.59,-0.000486259,-1.21565,0.483603,0.220185,0.02,1,0
0.69,0.61,-0.000661052,-1.65263,0.443623,0.18232,0.02,1,0
0.71,0.61,-0.00062812,-1.5703,0.466462,0.188978,0.02,1,0
0.73,0.61,-0.000609223,-1.52306,0.48953,0.193778,0.02,1,0
0.75,0.61,-0.000602679,-1.5067,0.512457,0.196666,0.02,1,0
0.69,0.63,-0.000953675,-2.38419,0.491169,0.161764,0.02,1,0
0.71,0.63,-0.000893096,-2.23274,0.510067,0.167706,0.02,1,0
0.73,0.63,-0.000845158,-2.1129,0.529749,0.172183,0.02,1,0
0.75,0.63,-0.00080935,-2.02338,0.54985,0.175096,0.02,1,0
0.77,-0.47,0.00106329,2.65822,0.319595,-0.334108,0.02,1,0
0.79,-0.47,0.00114207,2.85518,0.331359,-0.323185,0.02,1,0
0.81,-0.47,0.00121297,3.03244,0.341935,-0.310793,0.02,1,0
0.83,-0.47,0.00127687,3.19216,0.351451,-0.297134,0.02,1,0
0.77,-0.45,0.00114941,2.87352,0.275052,-0.345296,0.02,1,0
0.79,-0.45,0.00122441,3.06102,0.284482,-0.333205,0.02,1,0
0.81,-0.45,0.00129202,3.23004,0.292894,-0.319774,0.02,1,0
0.83,-0.45,0.00135309,3.38271,0.300403,-0.305189,0.02,1,0
0.77,-0.43,0.00121571,3.03927,0.227848,-0.354089,0.02,1,0
0.79,-0.43,0.00128724,3.21809,0.234992,-0.341001,0.02,1,0
0.81,-0.43,0.00135195,3.37988,0.241279,-0.32669,0.02,1,0
0.83,-0.43,0.00141061,3.52654,0.246813,-0.311328,0.02,1,0
0.77,-0.41,0.00126416,3.1604,0.178751,-0.360533,0.02,1,0
0.79,-0.41,0.00133278,3.33196,0.183647,-0.34661,0.02,1,0
0.81,-0.41,0.00139512,3.4878,0.187837,-0.33157,0.02,1,0
0.83,-0.41,0.00145178,3.62946,0.191415,-0.315572,0.02,1,0
1.01,-0.47,0.00161184,4.0296,0.404128,-0.140928,0.02,1,0
1.03,-0.47,0.00162665,4.06663,0.407528,-0.121918,0.02,1,0
1.05,-0.47,0.00163743,4.09358,0.410614,-0.102921,0.02,1,0
1.07,-0.47,0.00164427,4.11067,0.413422,-0.0840203,0.02,1,0
1.01,-0.45,0.00167616,4.19041,0.341084,-0.144109,0.02,1,0
1.03,-0.45,0.00169058,4.22644,0.343764,-0.124826,0.02,1,0
1.05,-0.45,0.00170106,4.25265,0.346247,-0.105592,0.02,1,0
1.07,-0.45,0.00170768,4.2692,0.348566,-0.0864842,0.02,1,0
1.01,-0.43,0.00172303,4.30757,0.275493,-0.146503,0.02,1,0
1.03,-0.43,0.00173706,4.34266,0.277436,-0.127064,0.02,1,0
1.05,-0.43,0.0017473,4.36824,0.279297,-0.107707,0.02,1,0
1.07,-0.43,0.00175377,4.38442,0.281108,-0.0885066,0.02,1,0
1.01,-0.41,0.00175385,4.38463,0.208078,-0.148096,0.02,1,0
1.03,-0.41,0.0017674,4.41851,0.20927,-0.128614,0.02,1,0
1.05,-0.41,0.00177729,4.44323,0.210492,-0.109248,0.02,1,0
1.07,-0.41,0.00178355,4.45887,0.211776,-0.0900675,0.02,1,0
-1.14,0.18,0,0,0.732876,0.0680913,0.04,0,0
-1.1,0.18,0,0,0.718317,0.0745092,0.04,0,0
-1.06,0.18,0,0,0.702469,0.0818043,0.04,0,0
-1.02,0.18,0,0,0.685174,0.0901365,0.04,0,0
-1.14,0.22,0,0,0.739456,0.0816606,0.04,0,0
-1.1,0.22,0,0,0.725769,0.0892273,0.04,0,0
-1.06,0.22,0,0,0.710946,0.0978039,0.04,0,0
-1.02,0.22,0,0,0.694863,0.107569,0.04,0,0
-1.14,0.26,0,0,0.747058,0.0943708,0.04,0,0
-1.1,0.26,0,0,0.734354,0.102941,0.04,0,0
-1.06,0.26,0,0,0.72068,0.112622,0.04,0,0
-1.02,0.26,0,0,0.705949,0.123604,0.04,0,0
-1.14,0.3,0,0,0.755545,0.10613,0.04,0,0
-1.1,0.3,0,0,0.743906,0.115547,0.04,0,0
-1.06,0.3,0,0,0.731472,0.126147,0.04,0,0
-1.02,0.3,0,0,0.718189,0.138119,0.04,0,0
-1.3,0.34,0,0,0.801225,0.0858205,0.04,0,0
-1.26,0.34,0,0,0.792893,0.0924123,0.04,0,0
-1.22,0.34,0,0,0.784062,0.099716,0.04,0,0
-1.18,0.34,0,0,0.774698,0.107831,0.04,0,0
-1.3,0.38,0,0,0.807712,0.0935949,0.04,0,0
-1.26,0.38,0,0,0.800061,0.100629,0.04,0,0
-1.22,0.38,0,0,0.792001,0.108399,0.04,0,0
-1.18,0.38,0,0,0.783516,0.117003,0.04,0,0
-1.3,0.42,0,0,0.814589,0.10072,0.04,0,0
-1.26,0.42,0,0,0.807637,0.108111,0.04,0,0
-1.22,0.42,0,0,0.800366,0.11625,0.04,0,0
-1.18,0.42,0,0,0.792774,0.125231,0.04,0,0
-1.3,0.46,0,0,0.821778,0.107182,0.04,0,0
-1.26,0.46,0,0,0.815532,0.114848,0.04,0,0
-1.22,0.46,0,0,0.809053,0.123261,0.04,0,0
-1.18,0.46,0,0,0.802352,0.13251,0.04,0,0
9.88,-2.24,0,0,0.99149,0.00460045,0.64,0,0
10.52,-2.24,0,0,0.992412,0.00378901,0.64,0,0
11.16,-2.24,0,0,0.993202,0.00315525,0.64,0,0
11.8,-2.24,0,0,0.993883,0.00265388,0.64,0,0
9.88,-1.6,0,0,0.99066,0.0034909,0.64,0,0
10.52,-1.6,0,0,0.991772,0.00285314,0.64,0,0
11.16,-1.6,0,0,0.992702,0.00236092,0.64,0,0
11.8,-1.6,0,0,0.993487,0.00197505,0.64,0,0
9.88,-0.96,0,0,0.990057,0.00218309,0.64,0,0
